Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Item_Outlet_Sales
9.5,0.074648119,253.3724,2009,Medium,755.0172
18.35,0.030542489,193.1162,1999,Medium,2693.8268
6.365,0.007359711,60.1536,1999,Medium,490.0288
11.1,0.059940022,149.1366,1999,Medium,4231.8248
11.395,0,149.2708,2007,,2407.5328
9.895,0.048860587,260.2278,2009,Medium,4165.2448
7.68,0.153419412,86.4224,2007,,511.3344
10.195,0.146094132,196.1794,1999,Medium,2926.191
10.895,0.027157955,50.2666,2009,Medium,820.2656
,0.080346058,195.711,1985,Medium,5499.508
18.6,0.076791671,161.0236,1987,High,3705.8428
11.1,0,165.5526,2009,Medium,1973.4312
10.195,0.012528611,195.111,2007,,3731.809
5.88,0.003597678,153.8998,1999,Medium,2922.1962
11.15,0.032438645,163.0526,2007,,2302.3364
11.6,0.041112694,142.0154,2009,Medium,850.8924
,0.089243504,139.2496,1985,Medium,1976.0944
4.635,0.141686037,126.9994,2007,,1798.9916
8.51,0.052051256,142.247,2002,,2004.058
17.25,0.047533568,96.9068,2007,,1458.102
15,0.04499948,140.4838,2002,,1685.8056
8.365,0.120256303,39.2506,1998,,75.9012
18.85,0.137755834,161.8578,2009,Medium,3530.0716
6.615,0.093913607,198.7426,2007,,1186.4556
5.75,0.075287081,115.3176,1999,Medium,572.588
10,0.100055625,113.3544,2009,Medium,3467.4864
10.1,0.053667516,223.0088,1999,Medium,671.1264
,0.026194237,79.0302,1985,Medium,1901.5248
11.65,0.076002991,83.4908,2002,,503.3448
,0.080111611,94.6436,1985,Medium,4065.3748
9.3,0.043141572,90.4172,2009,Medium,1249.0408
19.6,0.024276035,45.3718,2002,,614.5334
11.35,0.03093263,51.5008,2009,Medium,607.2096
5.44,0.017096552,178.137,2002,,3175.866
14.65,0.172357491,50.8692,2007,,788.3072
12.85,0.152988295,253.7382,2007,,2271.0438
17.1,0,85.5566,1999,Medium,1860.2452
11.6,0.143897558,240.6222,1987,High,2868.2664
7.445,0.037845086,75.5354,2007,,1956.1204
6.135,0.115500999,161.1236,2009,Medium,644.4944
8.68,0.01478914,97.7384,1998,,98.5384
14.3,0.026299797,79.4302,1987,High,1743.0644
17.7,0,182.5292,1987,High,2736.438
9.8,0.045522854,35.0874,2007,,352.874
,0.095331433,125.5678,1985,Medium,2543.356
15.25,0,179.766,2009,Medium,3056.022
17.6,0.105472205,165.6868,2007,,3111.9492
,0.026174636,127.102,1985,Medium,3415.554
13,0.070243155,65.7484,1987,High,391.4904
,0.038313981,109.957,1985,Medium,4504.137
11.8,0.170548238,113.8834,1999,Medium,1382.2008
20.35,0.060794097,233.6616,1999,Medium,2577.9776
16.85,0.036446751,90.3488,1999,Medium,996.0368
7.63,0.061188147,94.0436,2002,,1134.5232
15.75,0.054884821,195.3452,1987,High,1761.7068
13.85,0.025936747,164.921,1999,Medium,2609.936
10.895,0.035949725,132.9284,2007,,3295.71
15.6,0.045168898,242.9854,2009,Medium,2175.1686
11.3,0.04767798,181.466,1987,High,3775.086
20,0.058812134,111.6544,2007,,1565.9616
19.35,0.018667601,112.9544,2007,,2908.2144
15.6,0.087646694,221.5798,1987,High,5509.495
10.195,0.045165796,118.4808,2009,Medium,1640.5312
,0.039385518,164.8526,1985,Medium,2631.2416
,0.034203092,43.3086,1985,Medium,624.5204
10.65,0.085268317,229.7668,1999,Medium,3916.2356
,0.084354713,215.5218,1985,Medium,4915.6014
7.35,0.028571132,40.8454,1987,High,587.2356
15.7,0.037383778,179.7634,2009,Medium,1817.634
,0.042354152,227.272,1985,Medium,7017.532
15.85,0.043410693,39.4164,2009,Medium,154.4656
9.195,0.051573903,79.8644,1987,High,785.644
9.3,0.016113019,248.8092,2007,,5976.2208
15.1,0.052295514,242.9512,1987,High,4847.024
19.1,0.097127867,234.4958,2009,Medium,1635.8706
11.6,0.077284566,172.4106,1999,Medium,4277.765
7.27,0.046653872,98.6384,2002,,1970.768
19.35,0.02775746,62.5168,1999,Medium,1534.0032
9.695,0,186.7898,1998,,561.2694
,0.003574698,154.6998,1985,Medium,3229.7958
10.5,0.11733375,164.121,2007,,2773.057
12.5,0.081684728,92.3488,1987,High,1177.1344
17.75,0.030410273,256.0672,1987,High,2045.3376
9,0.069938838,264.8884,2007,,2914.8724
17.85,0.037885683,190.4188,1999,Medium,952.094
4.61,0.123151947,175.2396,2009,Medium,2093.2752
8.75,0.074565098,186.8556,1987,High,7322.4684
7.155,0.169137707,35.2874,2007,,388.1614
,0,182.0608,1985,Medium,7717.9536
12.3,0.009429612,71.338,2002,,1098.57
7.93,0.071076672,44.9086,1987,High,802.9548
9.8,0.043663452,217.185,1998,,432.77
5,0,190.453,1998,,379.506
19.6,0.042324556,150.9024,1998,,303.6048
16.5,0.012657494,36.3506,1999,Medium,872.8638
12.6,0.048857925,61.0194,1999,Medium,1052.6298
14.1,0.090185027,140.2496,2007,,2681.8424
6.38,0.015186146,144.947,1999,Medium,3435.528
20.25,0,194.2794,1999,Medium,4291.7468
,0.155541973,159.7578,1985,Medium,641.8312
11.6,0.037639672,98.4042,1999,Medium,1388.8588
17.85,0.087963415,193.3794,2007,,4291.7468
7.905,0.064163983,229.9694,1999,Medium,4567.388
,0,165.5868,1985,Medium,5404.9644
14.85,0.053921264,123.0072,1999,Medium,1960.1152
7.39,0.120770963,143.447,2009,Medium,2290.352
15,0.118791698,229.9694,1987,High,4339.0186
,0.034717799,179.4344,1985,Medium,6066.7696
19.7,0.041823046,108.0912,2002,,1965.4416
10.8,0.164724567,98.4042,1998,,99.2042
,0.174336148,184.0608,1985,Medium,6431.628
,0.006295472,122.4098,1985,Medium,3735.8038
,0.093463546,189.1214,1985,Medium,2261.0568
9.6,0.161182103,165.3158,1998,,334.2316
6.135,0.079293753,111.286,2009,Medium,2263.72
16.2,0.044472637,43.3454,2007,,922.7988
15.7,0.073816097,253.4724,2002,,2013.3792
17.2,0.012080016,164.4184,2007,,2641.8944
,0.076944658,257.133,1985,Medium,7433.657
8.63,0.055084019,114.7518,1998,,455.4072
15,0.162093059,182.5266,2009,Medium,1290.9862
,0.118783796,108.5596,1985,Medium,1725.7536
8.975,0.052836076,86.6224,2002,,1619.2256
6.895,0.022587621,143.7812,2007,,1994.7368
,0.036213953,92.5488,1985,Medium,2625.9152
8.785,0.020693619,153.1656,2007,,1853.5872
,0.042037073,172.6764,1985,Medium,6183.9504
17.5,0.012620221,144.8102,1998,,291.6204
16.75,0.008615,72.4038,2007,,739.038
16.7,0.070551723,217.685,2007,,2163.85
12.5,0.018955479,100.1384,2007,,2167.8448
14,0.040725405,43.4454,1998,,41.9454
8.365,0.072252888,39.6506,2007,,834.9132
10.695,0.061008889,177.5712,2007,,2636.568
13.65,0,37.9532,2002,,575.2512
5.88,0.030294931,104.099,1999,Medium,412.796
5.615,0.210511558,121.373,1998,,123.173
19.7,0.0650227,87.0198,1999,Medium,697.7584
18.25,0.183579854,110.857,1999,Medium,1977.426
15.35,0.113678422,189.7504,2009,Medium,2492.7552
,0.078174543,39.9506,1985,Medium,721.0614
10.3,0.027292686,101.2042,1987,High,396.8168
5.8,0.131221393,87.8172,2002,,1070.6064
8.3,0.035409328,36.2506,1999,Medium,834.9132
16,0,210.4902,2002,,3610.6334
5.155,0.083327693,247.2776,1999,Medium,5944.2624
8.895,0.08125293,49.8008,2002,,1062.6168
15.1,0,63.7194,2009,Medium,1362.2268
6.325,0.125688044,100.9042,2009,Medium,2083.2882
,0.034938717,49.0034,1985,Medium,826.2578
20.6,0.045603215,149.2392,2009,Medium,4026.7584
,0.173529036,113.2834,1985,Medium,4376.9692
5.94,0.029492018,188.0556,2009,Medium,938.778
6.36,0.121225455,45.906,2007,,1118.544
,0.114475357,160.9236,1985,Medium,2255.7304
4.805,0,123.9704,2002,,2253.0672
14.85,0.060927824,254.8698,1987,High,4819.7262
14.5,0.019459164,161.621,1987,High,2120.573
11.5,0.046217345,120.3124,2002,,474.0496
15.5,0.076059648,265.1568,2009,Medium,2109.2544
18.7,0.089197963,257.3672,1987,High,2045.3376
7,0.151279591,107.028,1987,High,2876.256
5.785,0.064871045,262.1252,1998,,786.9756
16.7,0.042685217,120.7782,1999,Medium,1072.6038
5.845,0.105181277,214.4218,1999,Medium,5343.045
5.94,0.035028853,179.8344,2009,Medium,1249.0408
17.1,0.078347922,141.8838,1998,,280.9676
,0.088828418,192.2478,1985,Medium,7943.6598
5.765,0.081944045,36.7164,1987,High,849.5608
12.65,0.123726711,107.7938,2007,,2251.0698
10.5,0.013485235,140.0154,1987,High,3119.9388
18.25,0.077659918,260.2962,1987,High,1035.9848
11.65,0,149.8024,2009,Medium,1821.6288
15.7,0.037289996,182.7634,1999,Medium,3453.5046
10.3,0.050028809,80.096,1987,High,239.688
16.6,0.016197216,108.8596,1987,High,970.7364
9.6,0.051571772,258.462,2002,,4673.916
11.85,0.055672032,50.5666,1987,High,922.7988
8.6,0.032672263,141.2154,1999,Medium,709.077
11.8,0.077154417,35.7558,2007,,577.2486
12.6,0.074221559,255.9356,2009,Medium,4832.3764
20.7,0.092834313,77.667,1999,Medium,2220.443
15.85,0.020571083,41.6112,2009,Medium,255.6672
9.3,0.033489979,156.6314,1999,Medium,1241.0512
20.7,0.021552357,157.0288,2007,,2985.4472
,0.130321652,88.7172,1985,Medium,3301.0364
18.85,0.068059156,120.344,1999,Medium,1797.66
7.02,0,83.825,2007,,1414.825
12.85,0.168312678,45.906,1987,High,885.514
7.855,0.162205516,36.2848,2009,Medium,1155.8288
17.5,0.015591925,184.8266,2002,,2766.399
17.75,0.067639698,187.624,2002,,1491.392
13.15,0.056516756,143.4812,1999,Medium,854.8872
13.1,0.006075007,187.5898,2002,,2432.1674
7.075,0.022612742,97.0068,2002,,1944.136
12.3,0.186250852,37.2874,1998,,176.437
16.2,0.016639482,95.8726,1987,High,1076.5986
18.85,0.040599963,244.0144,2007,,5635.3312
8.01,0.070533748,34.2532,2009,Medium,467.3916
,0.022807826,183.495,1985,Medium,4577.375
,0.055289464,222.5088,1985,Medium,7158.6816
14.65,0.083698962,163.4552,2009,Medium,2599.2832
,0.116366304,158.363,1985,Medium,4068.038
6.675,0.021648305,35.6874,1987,High,952.7598
6.69,0.037060755,176.837,2009,Medium,1411.496
7.6,0.142699588,171.7448,2002,,4431.5648
7.51,0.103726639,110.6544,1987,High,1901.5248
,0.158424516,62.4194,1985,Medium,2291.0178
17.25,0.047458754,95.8068,2009,Medium,1263.6884
,0.015385857,208.9928,1985,Medium,9678.0688
6.36,0.120443298,45.406,1987,High,1118.544
11.15,0.032229348,163.2526,1987,High,1480.0734
,0.127638966,104.5332,1985,Medium,2563.33
18,0.047473135,170.5422,2002,,3103.9596
14.85,0.102065622,254.2698,1998,,1775.6886
20.5,0.019183756,83.7592,1987,High,1403.5064
10.395,0.112324552,60.622,2002,,778.986
13.3,0.071597469,60.8536,2002,,918.804
,0.052473797,83.6224,1985,Medium,3494.1184
19.35,0.076914745,114.8518,2002,,1707.777
16.5,0.079837509,102.1332,1999,Medium,1743.0644
5.63,0.024520854,102.8306,1987,High,1986.0814
12.35,0.02678995,58.9246,2009,Medium,926.7936
9.8,0.024432767,116.4492,2002,,2780.3808
5.305,0.047220268,181.9608,2009,Medium,2388.8904
18.5,0.045534457,146.3102,1999,Medium,3645.255
6.525,0.090806457,86.4882,2007,,1631.8758
12.35,0.033813351,198.1426,1999,Medium,3757.1094
15.85,0.102262138,47.1744,1998,,90.5488
10.5,0.052511611,90.783,1987,High,1258.362
,0.056713056,223.8088,1985,Medium,5592.72
8.85,0.053950661,182.7292,1999,Medium,4925.5884
,0.046958533,101.3016,1985,Medium,2327.6368
17.7,0.13498355,184.4924,1987,High,3146.5708
14.65,0,49.7692,2002,,837.5764
19.85,0.005264755,264.5884,2007,,5829.7448
6.715,0.121832956,43.5454,2002,,838.908
,0.10400212,79.796,1985,Medium,4074.696
17.1,0.054162439,85.3566,1987,High,1775.6886
19.6,0.047857804,45.077,1987,High,605.878
,0.048703432,125.9336,1985,Medium,7158.6816
15.85,0.06121988,45.6744,2002,,633.8416
17.5,0.098457814,171.7738,2007,,2432.8332
20.75,0.108930629,160.9578,2002,,1444.1202
,0.03046847,254.704,1985,Medium,3036.048
9.3,0.073288275,189.1846,1998,,382.1692
17,0.135944247,171.5106,1999,Medium,1539.9954
4.555,0.034328578,110.1544,1987,High,1230.3984
10.1,0.089688978,225.5088,1998,,1342.2528
20.7,0.121709653,119.7466,1999,Medium,2003.3922
8.785,0.020618957,153.0656,2002,,4170.5712
17.75,0.163548055,239.3196,1998,,723.0588
5.465,0.048625599,129.2626,2002,,1311.626
,0.044829295,187.4556,1985,Medium,7510.224
,0.113387677,156.9604,1985,Medium,1584.604
17.75,0.058168807,249.575,1998,,499.35
8.185,0.038948125,115.4808,2007,,820.2656
20.5,0.020688969,88.183,2009,Medium,719.064
10,0.046116319,141.818,2007,,838.908
7.5,0.050957715,122.4072,2009,Medium,2572.6512
,0.053211728,177.6002,1985,Medium,8417.7094
10.6,0.011111714,43.8454,2002,,671.1264
20.6,0.077029195,177.2344,1998,,892.172
,0.017344679,230.801,1985,Medium,5283.123
16.2,0.019457372,153.9972,2009,Medium,1246.3776
20.25,0.012063121,183.5924,2007,,2406.2012
12.15,0.079755214,36.6506,2009,Medium,493.3578
,0.074830794,125.9046,1985,Medium,4482.1656
6.63,0.018310142,57.7588,1998,,57.2588
6.935,0.041247932,101.8332,1987,High,2255.7304
,0.0204702,88.254,1985,Medium,2510.066
12.1,0.061270647,53.2614,1999,Medium,386.8298
8.945,0.087823675,261.091,2002,,3418.883
8.975,0.05281112,86.6224,1999,Medium,1704.448
20.2,0.112495847,124.4046,1999,Medium,1120.5414
6.76,0.029100745,80.696,2009,Medium,559.272
9,0.019546214,168.1474,2002,,4211.185
20.2,0.112549008,123.1046,2002,,1120.5414
15.1,0.019917598,129.431,1987,High,3505.437
14.1,0.089817198,142.7496,1999,Medium,3528.74
20.2,0.121442754,94.9752,1999,Medium,1342.2528
,0.069250192,232.9616,1985,Medium,3515.424
,0.159193194,92.712,1985,Medium,3635.268
,0,98.1726,1985,Medium,978.726
,0.023209537,183.3608,1985,Medium,6064.1064
20.25,0.148372897,108.8938,2002,,3644.5892
14.85,0,187.7214,1998,,188.4214
20.7,0.065689432,149.7366,1998,,151.1366
5.15,0.061301149,122.1388,2002,,2352.9372
12.6,0.04152307,124.3072,1987,High,5022.7952
10.1,0.024201905,114.915,1999,Medium,2796.36
15.25,0.066269294,179.666,2007,,6471.576
10.5,0.01100413,167.1842,2002,,2984.1156
7.285,0.031278532,176.0054,2009,Medium,2626.581
11.1,0.05373063,165.1526,1987,High,1480.0734
,0.025842951,48.6376,1985,Medium,1677.816
20.75,0.021293097,151.9024,2002,,2732.4432
,0.124668026,261.091,1985,Medium,5522.811
11.85,0.050043472,164.6526,1987,High,2137.8838
14,0.024468806,41.1454,2007,,503.3448
20.2,0.01181025,154.634,1987,High,4287.752
19,0.027028323,127.0336,1999,Medium,3962.8416
16,0.172615327,154.5972,1987,High,1869.5664
20.85,0.032421521,181.666,1987,High,1438.128
19,0.127983545,107.6622,1987,High,1270.3464
10,0.076755106,141.618,1998,,139.818
19.5,0.083019163,180.2002,2007,,5193.9058
16.1,0.080010553,124.2362,1998,,377.5086
,0.025616191,188.1872,1985,Medium,6239.8776
9.6,0.085434195,105.028,2007,,2556.672
11.1,0.010658153,83.0908,1999,Medium,1593.9252
13,0.041994899,254.7014,2009,Medium,5100.028
,0.011556919,94.741,1985,Medium,1641.197
20.7,0,74.3354,2009,Medium,1880.885
5.78,0.124110349,262.3568,1998,,790.9704
5.325,0.139244918,53.0298,2009,Medium,377.5086
7.5,0.032599801,238.1906,1987,High,3327.6684
11.6,0.157075658,166.6474,1999,Medium,4211.185
,0.018472714,109.9544,1985,Medium,5257.1568
6.44,0,99.87,2002,,1498.05
12.5,0.020739698,198.9742,2002,,995.371
7.825,0.186825823,253.5698,2009,Medium,3805.047
6.865,0.09512291,212.3218,1998,,427.4436
7.5,0.03269312,238.7906,2002,,4040.7402
17.85,0.052257982,121.8072,1999,Medium,2450.144
20.6,0.048131556,187.1556,2009,Medium,4693.89
15.25,0.026663778,87.0198,2002,,2442.1544
12.5,0.109900843,83.0592,1987,High,743.0328
15.2,0.033651278,108.9912,1999,Medium,1965.4416
18.25,0.075311837,122.6046,1999,Medium,2988.1104
6.71,0,218.9166,1987,High,2394.8826
,0.010886324,57.2588,1985,Medium,801.6232
6.42,0.053426165,178.7002,1987,High,4477.505
14.65,0.083488992,161.3552,1999,Medium,7148.0288
13.65,0,229.4668,1999,Medium,4837.7028
20.2,0.060045008,128.3678,2009,Medium,1398.8458
12.5,0.10402738,172.2448,2007,,1874.8928
,0.083536071,255.433,1985,Medium,9227.988
5.48,0.015169739,82.225,2009,Medium,2247.075
12.1,0.061299601,56.2614,2002,,552.614
16.7,0.070588621,107.9912,2007,,1419.4856
16.85,0.023201357,45.9428,2002,,307.5996
7.365,0.042626422,227.072,1999,Medium,4074.696
9.195,0.108501676,183.6634,2007,,2362.9242
5.32,0.093408695,101.2674,2007,,2241.0828
,0.032731074,235.6906,1985,Medium,5704.5744
13.65,0.043386131,80.2302,1998,,79.2302
,0.183948465,33.6216,1985,Medium,934.7832
8.6,0.040172077,188.553,1987,High,3795.06
9.3,0.042530668,125.5388,2007,,2848.2924
7.76,0.059594017,99.67,2009,Medium,1897.53
10.8,0,238.1564,2009,Medium,5243.8408
9.195,0.04719387,52.8666,1999,Medium,1384.1982
19.6,0.039638705,166.0526,1999,Medium,3124.5994
15.7,0.074083388,253.3724,2007,,6795.1548
18.85,0.091051579,127.4336,2002,,894.8352
14.7,0.02090277,144.5128,1987,High,3307.6944
15,0.153861181,108.5938,1987,High,1393.5194
17,0.119871307,248.3434,2009,Medium,6208.585
6.76,0.02914662,79.296,2007,,1118.544
,0.092564193,53.4956,1985,Medium,2129.2284
16.7,0.119704498,181.9976,2002,,5432.928
11.65,0.03242518,38.8164,1998,,77.2328
,0.052300844,88.283,1985,Medium,2157.192
14.3,0.026362624,78.3302,1999,Medium,1267.6832
,0,45.7428,1985,Medium,615.1992
19.25,0,82.5908,2002,,922.7988
5.035,0.080072603,228.2036,2002,,2504.7396
15.35,0.096317593,197.3768,1987,High,3350.3056
12.5,0.020729902,197.2742,1999,Medium,3782.4098
18.35,0.15783357,87.5882,1998,,171.7764
,0.010928678,167.0842,1985,Medium,6465.5838
20.5,0.036110222,120.1756,1987,High,2059.9852
13.85,0.030842963,143.1154,1999,Medium,2552.6772
4.59,0,111.186,2002,,1245.046
10,0.089078338,147.1102,1987,High,2916.204
12.35,0.100164204,113.6518,2009,Medium,1593.9252
,0.045763623,43.8744,1985,Medium,1222.4088
20,0.10399676,107.4622,1987,High,1587.933
13.8,0.057104066,232.6984,2009,Medium,1390.1904
9.5,0.041971264,33.39,2002,,732.38
16.75,0.045117476,187.9556,1999,Medium,2440.8228
19.2,0,223.8062,2002,,5642.655
12.85,0.152747503,252.0382,2009,Medium,4037.4112
6.36,0.120788077,45.706,2002,,838.908
14.5,0.063810405,263.2594,1987,High,2878.2534
7.02,0.081328781,150.0734,2002,,4454.202
18.75,0.052917345,190.6504,2002,,1342.2528
20.25,0.018911474,220.5772,2007,,2446.1492
12.65,0.075981306,192.3846,1987,High,1910.846
12.8,0.116527666,261.4252,1998,,262.3252
6.655,0,212.4586,2007,,2743.7618
14.6,0.059827007,239.2538,2007,,3605.307
9.195,0.051827123,77.4644,2009,Medium,1414.1592
7.935,0.017182935,51.235,1999,Medium,848.895
20.75,0.007546808,104.1622,1987,High,1693.7952
15.1,0.105831117,41.6796,1999,Medium,784.3124
,0,100.3674,1985,Medium,1833.6132
16.75,0.06063976,173.0106,1999,Medium,3593.3226
8.235,0.014518575,182.195,2009,Medium,2380.235
16.85,0.159722816,194.1478,1987,High,5812.434
,0.05911748,181.5976,1985,Medium,4165.2448
14.5,0.090286009,159.9604,2007,,2218.4456
9.395,0.160235723,227.872,2007,,1584.604
7.905,0.010032624,248.3408,2002,,751.0224
13.5,0.160044589,145.4102,2002,,3499.4448
,0.02930277,256.1646,1985,Medium,5926.2858
9.5,0.042123243,32.09,2007,,432.77
16.75,0.081485126,258.0988,2002,,8994.958
,0.149288779,158.4288,1985,Medium,2985.4472
18.2,0.066567121,250.2092,2009,Medium,2988.1104
11.6,0.068535039,143.0154,1998,,283.6308
6.865,0.057062186,212.0218,2009,Medium,2350.9398
7.275,0.027991093,145.976,1999,Medium,3515.424
9,0.038892859,36.119,1987,High,1098.57
19.1,0.045270426,38.8138,1987,High,731.0484
10.3,0.030693756,114.2176,2009,Medium,2175.8344
,0,37.0506,1985,Medium,986.7156
15,0.119461188,126.3362,1998,,503.3448
16.2,0.050545502,191.6162,2009,Medium,1731.7458
5.945,0.093405156,129.3652,2009,Medium,4391.6168
11.8,0.179191782,224.2772,1998,,667.1316
19.7,0.160951491,256.1014,1999,Medium,3060.0168
19,0.017791458,211.9244,2009,Medium,2117.244
12.3,0.036997104,115.9834,1999,Medium,2073.3012
12.3,0.116261335,107.0938,1998,,214.3876
8.1,0.12829573,210.4902,2002,,5309.755
16.1,0,98.441,2007,,868.869
16.2,0.103634038,101.399,1999,Medium,1031.99
15.6,0.045055587,242.3854,1999,Medium,2416.854
10.395,0.031199028,159.4604,1987,High,316.9208
14.5,0.062239081,154.2998,2009,Medium,1691.7978
15.25,0.06153089,132.2968,2007,,1696.4584
10.1,0.053692878,222.9088,2002,,5145.3024
12.1,0.01545846,166.0526,1999,Medium,3617.9572
,0.06627464,54.1956,1985,Medium,3002.758
8.3,0.030274175,98.5384,2009,Medium,1872.2296
7.315,0.015332872,154.034,2002,,612.536
15.6,0.10589167,172.6764,2007,,2920.1988
,0.016910914,96.641,1985,Medium,1544.656
16.2,0.128621941,175.537,1999,Medium,3528.74
,0.014153743,145.6418,1985,Medium,3825.6868
18.25,0.171523928,155.863,2009,Medium,2346.945
,0.009950343,185.5608,1985,Medium,3307.6944
12.1,0.148986013,106.528,2009,Medium,1171.808
16.25,0.078103689,91.1804,1987,High,1929.4884
7.785,0.140121306,102.5306,2009,Medium,1358.8978
10.1,0.040446145,118.115,1998,,116.515
12.35,0.093824276,119.9124,2007,,2014.7108
,0.05336162,200.1742,1985,Medium,6171.3002
,0.138777108,147.5392,1985,Medium,5219.872
12.6,0.02429329,33.4874,2009,Medium,105.8622
7.5,0.050829881,122.7072,1999,Medium,1470.0864
20.5,0,83.2592,2007,,1155.8288
16.75,0.024994069,37.4822,2007,,549.9508
17.85,0.110152524,150.205,1998,,149.805
13.5,0.060603014,85.554,2002,,1731.08
12.85,0.033192524,199.0768,1987,High,3153.2288
12.35,0.121174241,47.8692,1998,,49.2692
10.1,0.046848053,60.6878,2007,,363.5268
11,0.05489331,101.9358,1987,High,1105.8938
20.6,0.070933894,74.8696,1987,High,223.7088
5.765,0.0821398,37.2164,1999,Medium,579.246
8.01,0.117580062,36.6532,1998,,71.9064
